offensive,text
1,"['pare', 'review', 'aproape', 'identic', 'tableta', 'asus', 'altele', 'pare', 'platit', 'vb', 'laude', 'firma', 'avegi', 'grija', 'cititi']"
1,"['mare', 'kkt', 'locasul', 'trebui', 'aiba', 'intrare', 'micro', 'usb', 'iphone', 's', 'kkt', 'mic', 'plastic', 'urata', 'teapa', 'multumim', 'emag', 'acum', 'stau', 'alerg', 'adaptor', 'caca', 'baterie', 'multumesc', 'frumos']"
1,"['dracu', 'vrei', 'lei', 'dute', 'firm', 'lei']"
1,"['pla', 'venit', 'incarcator']"
1,"['muie', 'emag']"
1,"['ccat', 'bine', 'iei', 'pegas', 'otel', 'cntrete', 'kg']"
1,"['cacaturi', 'lei']"
1,"['mizerie', 'infecta']"
0,"['trebuie', 'neaparat', 'cernem']"
0,"['lasand', 'glumele', 'parte', 'incercat', 'atent', 'scotea', 'siringa', 'stiu', 'mii', 'pare', 'sticluta', 'aproape', 'goala', 'varful', 'acului', 'lichid', 'credeti', 'vaccin', 'astept', 'parerile']"
1,"['vede', 'eti', 'destept']"
0,"['cutitele', 'lama', 'bine', 'ascutita', 'creeaza', 'mari', 'accidente', 'bucatarii']"
0,"['paralizie', 'somn', 'babardit', 'demon', 'orrggghhh']"
0,"['bun', 'documentar', 'felicitari', 'omisiuni', 'importante']"
0,"['vizionat', 'investigatii', 'recorder', 'faceti', 'treaba', 'buna', 'domnilor', 'singur', 'detaliu', 'nedumereste', 'episodul', 'regele', 'mihai', 'ideea', 'monarhie', 'extrem', 'combatuta', 'n', 'media', 'mias', 'dorit', 'aud', 'opiniile', 'intervievati', 'regele', 'mihai', 'monarhie', 'felicitari', 'doresc', 'succes', 'n', 'continuare']"
0,"['aprilie', 'ziua']"
0,"['oamenilor', 'uitati', 'atent', 'vede', 'cipul', 'sprit', 'vedeti', 'sora', 'medicala', 'apasat', 'spritul', 'capat']"
1,"['departe', 'mare', 'eap', 'deconecteaz', 'telefonul', 'n', 'buzunar', 'leam', 'cumprat', 'baza', 'recenziilor', 'comerul', 'online']"
1,"['merge', 'stii', 'limba', 'romana']"
1,"['vede', 'televizor', 'byonce', 'modelulesti', 'vai', 'capul', 'tau', 'simona', 'amarati', 'bani', 'vindeti', 'promovati', 'toleranta', 'tvnoroc', 'adrian', 'niculescu', 'platou', 'salveaza', 'imaginea', 'tari']"
1,"['cred', 'crezi', 'prosti', 'garantia', 'romania', 'produs', 'achizitionat', 'ani']"
1,"['dute', 'impusca', 'roni', 'vedeti', 'coduri', 'roni']"
1,"['buna', 'maxim', 'futut', 'ct', 'saltea']"
1,"['gica', 'sio', 'bage', 'cur']"
1,"['gasit', 'lei', 'comandat', 'lei', 'bune', 'pereche', 'distrus', 'sala', 'mufa', 'rupta', 'cred', 'repar', 'vechi', 'stiam', 'mufa', 'jack', 'comandat']"
1,"['acum', 'intreb', 'pizda', 'matii', 'review', 'stele', 'macar']"
1,"['waterproof', 'pana', 'stergi', 'cur', 'odata']"
0,"['aveam', 'credeam', 'electrocutez']"
0,"['decembrie', 'revizitez', 'documentar', 'gandul', 'bine', 'tanar', 'sper', 'ani', 'revolutie', 'n', 'sfarsit', 'viitor', 'bun']"
1,"['recomanzi', 'tare', 'curios', 'presupun', 'postarile', 'misto', 'cazul', 'abtinete', 'incurci', 'esti', 'total', 'total', 'dinafara', 'poti', 'recomanzi', 'idee', 'incep', 'seama', 'trebui', 'impusa', 'limita', 'iqului', 'dreptul', 'publici']"
1,"['fututi', 'gura', 'tii', 'metinul', 'tau']"
1,"['venit', 'dup', 'zile', 'iau', 'fcut', 'luat', 'eap']"
0,"['bravo', 'adriane', 'gandesti', 'termen', 'lung', 'chesti', 'actorie', 'bani', 'is', 'inrationali', 'osmeni', 'astia', 'creste', 'generatie', 'dilimani', 'abi', 'talent', 'dorian', 'baiat', 'intelegator', 'siguranta', 'repeta', 'facut', 'bafta']"
0,"['posibil', 'monstru', 'viata', 'frumoasa', 'nui', 'romanul', 'rabda', 'cuminte']"
0,"['incercat', 'fac', 'chipsuri', 'iesit', 'arata', 'cartofi', 'gustul', 'cartofi', 'prajiti']"
0,"['contor', 'geiger', 'ami', 'dai']"
1,"['recomand', 'sac', 'cumparati', 'sac', 'aspirati', 'matura', 'faras', 'reviewurile', 'dvs', 'pline', 'frustrari', 'recomanda', 'specializarea', 'aspiratoare']"
1,"['incompetenta', 'incepe', 'strugurii', 'inclusiv', 'htc', 'acum', 'ani', 'rezolutie', 'full', 'hd', 'x', 'basina', 'x', 'porcaria', 'performant', 'telefon', 'categorie', 'ron', 'scump', 'decat', 'galaxy', 's', 'huawei', 'p', 'huawei', 'mate', 'pro', 'displayuri', 'net', 'superioare', 'stocare', 'mare', 'diagonala', 'mare', 'etc', 'scorurile', 'duble', 'facute', 'rezolutia', 'nativa', 'demna', 'procesor', 'ultra', 'low', 'power', 'penibilitate', 'marca', 'intel', 'procesor', 'mega', 'entry', 'level', 'sati', 'mearga', 'macar', 'stii', 'procedeul', 'industrial', 'procesoarelor', 'stii', 'macar', 'diferentele', 'stiai', 'piata', 'nuclee', 'fire', 'executie', 'lauzi', 'bate', 'procesor', 'regasit', 'notebookuri', 'ron', 'bravooooooooo', 'credeam', 'bate', 'flagship', 'pretul']"
0,"['relativ', 'bine', 'construit', 'mentine', 'atentia', 'treaza', 'lung']"
1,"['inseamna', 'esti', 'prostovan']"
1,"['atentie', 'clientiii', 'programul', 'bay', 'back', 'mare', 'abureala', 'mau', 'pacalit', 'miau', 'lei', 'televizorul', 'vechi', 'functional', 'sait', 'spunea', 'ron', 'iau', 'kar', 'bahalul', 'emagul', 'frunte', 'directorii', 'vedem', 'instanta', 'facetii', 'reclame', 'false', 'tineti', 'cuvint', 'data', 'expedierilor', 'sunteti', 'porci', 'ordinari', 'bateti', 'joc', 'oamenii', 'neviinovatii', 'batrinni']"
1,"['bai', 'nene', 'suntei', 'nebuni', 'euro', 'site']"
1,"['memorie', 'proasta', 'stergi', 'poze', 'arata', 'memoria', 'mica', 'absolut', 'cacat', 'memorie', 'poti', 'intrii', 'galerie', 'uiti', 'poze', 'jaf', 'baterie', 'cacat', 'regret', 'lam', 'cumparat']"
1,"['traiam', 'america', 'merita', 'banii', 'luat', 'tzeapa', 'erorile', 'descrise', 'forumuri', 'vb', 'injuri', 'recomand', 'variante', 'crackuite', 'macar', 'acolo', 'merg', 'frustrari', 'gandesc', 'nostalgie', 'server', 'server', 'dadeai', 'ciocanul', 'crapau', 'blocat', 'butonul', 'start', 'minute', 'zile', 'blue', 'screen', 'error', 'multumesc', 'microsoft']"
1,"['huzum', 'planeta', 'traiesti', 'pp', 'tati', 'scroll', 'buton', 'schimba', 'dpiul', 'culoare', 'ledurilor', 'noob', 'esti']"
0,"['uitativa', 'atenti', 'tras', 'aer', 'acolo']"
0,"['aparat', 'masurarea', 'nivelului', 'radiatii', 'cumparat', 'online']"
1,"['pt', 'kkt', 'adaptor']"
1,['muiew']
0,"['juuuur', 'patit', 'acum', 'luni', 'vroiam', 'so', 'strig', 'mama', 'puteam', 'simteam', 'sufocat', 'miera', 'frica', 'puteam', 'simtiam', 'muriam']"
1,"['cunoasteti', 'calitatea', 'folosit', 'produsul', 'returul', 'receptionat', 'firma', 'noastra', 'tricicleta', 'montata', 'dumneavoastra']"
1,"['venit', 'citesc', 'comentariile', 'antivaxerilor', 'vad', 'cred', 'mulg', 'vaca']"
1,"['asteapta', 'timp', 'vezi', 'mizeria', 'baterie', 'maxim', 'h', 'luni', 'copistii', 'samsung', 'pun', 'aplicare', 'apple', 'telefoanele', 'kkt', 'an', 'folosinta', 'updateuri', 'fac', 'inutilizabile']"
1,"['pfai', 'plm', 'rezistat', 'minute', 'prooostie', 'televizor', 'wtf', 'gg', 'adrian', 'tinete', 'bine']"
1,"['masochist', 'prost', 'telefon', 'lam', 'vazut', 'vreodata', 's', 'nvei', 'meniu', 'lucru', 'bun', 'inveti', 'meniul', 'prosteste', 'simple', 'manevre', 'trebuie', 'apesi', 'tastele', 'plus', 'impotriva', 'firii', 'bataie', 'joc', 'alcatel', 'trebui', 'judecata', 'provoaca', 'necazuri', 'oamenilor', 'batrani', 'clar', 'folosi', 'tlefonulnu', 'vad', 'bine', 'meniul', 'familiarizati', 'telefoanele', 'etc', 'scurt', 'escrocherie', 'alcatelul']"
1,"['chiuveta', 'venit', 'ndoit', 'coluri', 'prezenta', 'urme', 'uzura', 'zgariata', 'pete', 'apa', 'conditiile', 'comandat', 'resigilate', 'tabla', 'subtire', 'evident', 'solicitat', 'returul', 'pare', 'rau', 'platito', 'cardul', 'acum', 'astept', 'saptamani', 'pt', 'restituirea', 'banilor', 'emag', 'sunteti', 'rahatul', 'rog', 'numi', 'tergeti', 'reviewul']"
1,"['emag', 'cacat', 'comandat', 'modelul', 'negru', 'cranii', 'albe', 'miau', 'livrat', 'negre', 'complet', 'craniul', 'negru', 'scapa', 'stoc', 'bravo', 'emag', 'spune', 'vati', 'cacat']"
1,"['prosti', 'vacari', 'emag']"
0,"['bun', 'gasit', 'prieteni']"
0,"['treaca', 'sala']"
1,"['mare', 'cacat', 'posibil', 'aprinde', 'touchul', 'merge']"
1,"['numi', 'place', 'aroma', 'intensa', 'pisat', 'aurolac', 'gratar']"
1,"['exteriorul', 'ok', 'restul', 'praf', 'garanie', 'tare', 'lau', 'stricat', 'rspund', 'telefon', 'lam', 'dus', 'facut', 'sptmn', 'stric']"
0,"['vrea', 'treaca', 'stiu']"
1,"['cp', 'scrie', 'anunt', 'simai', 'redusa', 'lei', 'cred', 'cp', 'slaba', 'teapa', 'emag']"
1,"['dus', 'dracu', 'bateria', 'saptamani', 'achizitionare', 'service', 'tina', 'zile', 'baterie']"
0,"['puteai', 'tai', 'reclamele']"
1,"['dute', 'dracu', 'vrajeala']"
1,"['golanilor', 'cacaturilor']"
0,"['spus', 'biserica', 'cernobl']"
1,"['pizda', 'mamii', 'voastra', 'doriti', 'parerea', 'clientului', 'spune', 'sincer', 'publicati']"
0,"['nota', 'super']"
1,"['ha', 'lasama', 'bai', 'perversule', 'tin', 'dorian']"
1,"['pricepi', 'boxe', 'vad', 'esti', 'praf', 'luati', 'seama', 'cunsocator', 'behringer', 'slabe', 'boxe', 'monitorizare', 'sunet', 'domeniul', 'profesional', 'comercial', 'pioneer', 'comercial', 'boxele', 'profesionale', 'ron']"
1,"['programa', 'dea', 'mncare', 'odat', 'ore', 'cnd', 'vrea', 'ddea', 'legtur', 'instruciunile', 'vreau', 'sareturnez', 'dup', 'atept', 'curierul', 'cred', 'teapa', 'returul']"
0,"['castiga', 'razboiul', 'scrie', 'istoria', 'facut', 'iliescu', 'acord', 'acum', 'ani', 'manipuleze', 'dorit', 'libertate', 'putem', 'munci', 'n', 'tara', 'tara', 'sclavi']"
1,"['review', 'om', 'frustrat']"
1,"['esti', 'analfabet', 'lasate', 'critic', 'lb', 'engleza', 'romana', 'nimeresti']"
1,"['bah', 'esti', 'nebun', 'teai', 'intors', 'viitor', 'dai', 'review', 'glumesc']"
1,"['nesimtitii', 'cumpr', 'anglia', 'pampers', 'ieftine', 'calitate', 'buna', 'buc', 'lei', 'dc', 'acolo', 'pret', 'romania', 'dublu', 'pretul', 'calitatea', 'proasta']"
0,"['folosesc', 'ciocolata', 'tablete']"
1,"['cacat', 'zile', 'lucrat']"
1,"['concept', 'interesant', 'aproape', 'nerf', 'ieftin', 'tevi', 'gloante', 'rahat', 'cateodata', 'arunca', 'bucata', 'cateodata', 'cateodata', 'cateodata', 'auzit', 'doare', 'b', 'recomand', 'costa', 'lei']"
0,"['credetima', 'simtit', 'ore']"
1,"['salut', 'cumparat', 'kit', 'acum', 'ora', 'kittul', 'apare', 'fiind', 'dotat', 'logitech', 'unifying', 'receiver', 'emag', 'kittul', 'facut', 'ptr', 'argentina', 'consecinta', 'stie', 'unifying', 'retur', 'timp', 'pierdut', 'bani', 'aruncati', 'nervi', 'kkt']"
1,"['doamne', 'moara', 'mama', 'lam', 'laut', 'fac', 'spume', 'venit', 'fimio', 'afaraa', 'creca', 'lo', 'luat', 'irlaanda', 'aveam', 'discheta', 'windows', 'xp', 'numerge', 'instalez', 'suport', 'windows', 'rest', 'mor', 'fain', 'l', 'apotpt', 'pus', 'maana', 'pana', 'acum']"
0,"['bravo', 'adrianchiar', 'leai', 'lectie']"
1,"['cumparati', 'produs', 'mau', 'pacalit', 'produse', 'unica', 'folosinta', 'conectat', 'singura', 'data', 'bluetooth', 'vede', 'telefone', 'rusine', 'vindeti', 'marfa', 'proasta', 'calitate']"
1,"['fineas', 'tantas', 'esti', 'dus', 'pluta', 'nepoate', 'mate', 'pro', 'ieftin', 'mate', 'pro', 'costa', 'ron', 'fix', 'lei', 'ieftin', 'esti', 'praf', 'praf', 'praf']"
0,"['video', 'blanao', 'obiceieu', 'vrea', 'vad', 'video', 'editezi', 'adobe', 'rush']"
0,"['vara', 'somnambula']"
0,"['fac', 'rezumat', 'comentarii', 'lea', 'iesit', 'reteta', 'varste', 'ani']"
1,"['stii', 'macar', 'puncte', 'vedere', 'smartphone', 'fac', 'cadou', 'rest', 'vrei', 'zici', 'bun', 'piti', 'gluma']"
1,"['ctp', 'facea', 'presa', 'romania', 'ggggitul', 'facea', 'ajungea', 'olita', 'statea', 'rahatul', 'cur', 'pana', 'venea', 'maica', 'schimbei', 'acorda', 'atentie', 'wonderboy', 'probabil', 'incearca', 'politica', 'fapt', 'sigur', 'urmareste']"
0,"['simona', 'purtatoarea', 'cuvant', 'alui', 'dorian', 'popa']"
1,"['promotii', 'false', 'produse', 'transport', 'scumpe', 'aparat', 'masaj', 'facial', 'gratuit', 'vine', 'coletul', 'primesti', 'cadou', 'rahat', 'neserios', 'nesimti', 'siteul', 'clientii', 'ps', 'acceptati', 'reviewul', 'celelalte', 'blamare', 'lauda', 'place']"
1,"['antifurt', 'destul', 'tapan', 'acum', 'stiu', 'rezista', 'lasi', 'bicla', 'nesupravegheata', 'gaozarii', 'specializat', 'vin', 'ciocanelul', 'fix', 'incuoetoare']"
1,"['lumeni', 'nar', 'trebui', 'corpuri', 'iluminat', 'stradale', 'scot', 'lumeni', 'sar', 'pune', 'lanterne', 'loc', 'pacaliti', 'vati', 'jucat', 'zerouri', 'muie', 'gresit']"
1,"['cacat', 'serios', 'trebuie', 'astept', 'ani', 'emag', 'poata', 'livra', 'amrt', 'pachet', 'dup', 'saptamani', 'ajuns', 'momentul', 'ajuns']"
1,"['trimitei', 'loc', 'poza', 'produs']"
0,"['profund', 'impresionata', 'felicitari']"
1,"['pis', 'jegosi', 'ordinari', 'solutii', 'canci', 'suport', 'canci', 'contact', 'canci', 'stiti', 'cenzurati', 'dati', 'raspunsuri', 'cacat', 'duceti', 'mortii', 'vostrii', 'totii']"
1,"['vreau', 'mentionez', 'primit', 'ceasul', 'maxim', 'luna', 'stricat', 'mergea', 'sistemul', 'iam', 'schimbat', 'bateriile', 'cautat', 'net', 'vreau', 'spun', 'lam', 'gasit', 'pret', 'dezamagitor', 'pt', 'lei', 'jegmaneala']"
1,"['mias', 'dori', 'camel', 'lm', 'bt', 'macar', 'erau', 'revolutie', 'oare', 'mama', 'erau', 'vand', 'astia', 'facute', 'rahat']"
1,"['trusa', 'cacaat', 'venit', 'sparta', 'farduri', 'recomand']"
0,"['jocatorii', 'pubg', 'dea', 'like', 'comm', 'ms']"
1,"['esti', 'penibil', 'stii', 'inseamna', 'ip', 'tia', 'android', 'nicio', 'teapa', 'scrie', 'clar', 'ip']"
1,"['cacat', 'mare']"
0,"['sami', 'insecta', 'nas', 'rog', 'ajutatima', 'frica', 'mor']"
1,"['nimerit', 'stricat', 'asaio', 'las', 'duce', 'garantie', 'locul', 'tau']"
0,"['lasa', 'aluatul', 'crescut', 'noapte']"
0,"['respect', 'recorder']"
1,"['langa', 'faptul', 'esi', 'specimenele', 'mananca', 'rahat', 'aiurea', 'faptul', 'ghinionul', 'nimeresti', 'reboot', 'fabrica', 'util', 'legatura', 'produsul', 'exact', 'zis']"
1,"['esti', 'prost', 'review', 'seriviile', 'emagului']"
0,"['adrian', 'niculescu', 'gandeste', 'bine']"
1,"['esti', 'nuca', 'cocos']"
0,['multumesc']
1,"['sablon', 'sablon', 'rand', 'abtibild', 'unica', 'folosinta', 'rusine', 'vindeti']"
1,"['cacat', 'produs', 'cumparat', 'emag', 'pamnt']"
1,"['produs', 'l', 'luat', 'carefour', 'ieftin', 'lei', 'ani', 'garantie', 'ani', 'huaaa', 'hooootiloooor']"
1,"['esti', 'tare', 'facut', 'rad', 'serios', 'vezi', 'cretini', 'iau', 'apararea', 'mafiotului', 'daniil']"
1,"['nene', 'folosit', 'io', 'kinezarii', 'facut', 'vad', 'adevarat', 'inseamna', 'achizitionezi', 'experimentat', 'inseamna', 'calitatea', 'slaba', 'ungiurile', 'rand', 'incantat', 'specificatiile', 'pareau', 'incantatoare', 'minciuna', 'bateria', 'slaba', 'ultimele', 'procente', 'duca', 'numaratoarea', 'inversa', 'niciun', 'exagerare', 'blocheaza', 'aiurea', 'meniu', 'reclame', 'apar', 'esti', 'online', 'lam', 'putut', 'incarca', 'deloc', 'ramasese', 'blocat', 'ecranu', 'negru', 'puneam', 'incarcat', 'dadea', 'niciun', 'semn', 'aprindere', 'tinand', 'cont', 'lam', 'lasat', 'incarcat', 'noaptea', 'stiu', 'ghinion', 'adevaru', 'data', 'deschis', 'cutia', 'incantat', 'sticla', 'folosita', 'ecran', 'putin', 'arata', 'frumos', 'sapatele', 'vedea', 'ieftin', 'performanta', 'ok', 'incantat', 'faptul', 'aveam', 'semnal', 'g', 'aproape', 'fluid', 'online', 'offline', 'spus', 'moment', 'data', 'inceput', 'blocheze', 'pana', 'meniu', 'gandeam', 'sal', 'returnez', 'faza', 'imposibilitatea', 'incarca', 'convins', 'lam', 'returnat', 'momentul', 'reusit', 'doua', 'sal', 'incarc', 'anterior', 'stat', 'p', 'noapte', 'intreaga', 'incarcat', 'degeaba', 'doua', 'stiu', 'inceput', 'incarce', 'lam', 'incarcat', 'mam', 'dus', 'magazin', 'online', 'miam', 'luat', 'banii', 'zis', 'fac', 'greseala', 'verific', 'bine', 'multumit', 'faptul', 'emag', 'miau', 'returnat', 'banii', 'probleme', 'probabil', 'stiau', 'marfa']"
1,"['cumparati', 'eap', 'emag', 'returna', 'banii', 'luai', 'calcul', 'reviewurile', 'verificate']"
0,['supperrr']
0,"['esit', 'bine', 'ani', 'mia', 'esit', 'bine', 'multumesc']"
0,"['super', 'episoade']"
1,"['diploma', 'determinat', 'vorbeam', 'logan', 'basit', 'trecut', 'printro', 'experienta', 'similara']"
1,"['pirtac', 'esti', 'dobitoc', 'comentariu', 'trist', 'pt', 'sounbarurile', 'samsung', 'probabil', 'esti', 'trist', 'suferit', 'viata']"
0,"['if', 'the', 'milk', 'mixture', 'never', 'become', 'creamy', 'with', 'yeast', 'then', 'it', 'is', 'fine', 'anything', 'wrong', 'with', 'it', 'and', 'cant', 'use', 'that', 'mixture', 'please', 'tell', 'me', 'urgent']"
1,"['stefan', 'pula', 'ajuta', 'raspunsul', 'tau']"
0,[]
1,"['produs', 'cacat', 'venit', 'defect', 'returul', 'putut', 'facut', 'deoarece', 'mag', 'for', 'it', 'doresc', 'raspunda', 'apelurilor', 'rusine']"
0,"['acopera', 'varza', 'vin', 'spune', 'lasa', 'fiarba', 'pana', 'scade', 'vinul', 'varza', 'ramane', 'calita', 'vin', 'usor', 'crocanta', 'aproape', 'aproape', 'aproape', 'dulceata', 'final', 'vin', 'incat', 'trebuie', 'strecoare', 'varza', 'nam', 'auzit', 'strecori', 'varza', 'faci', 'varza', 'calita']"
0,"['capitolul', 'stagnarea']"
1,"['contra', 'ascultat', 'muzica', 'slabut', 'sound', 'enhancere', 'extrem', 'dependente', 'calitatea', 'sunetului', 'sursa', 'exista', 'casti', 'aparat', 'redat', 'muzica', 'forma', 'dependente', 'sursa', 'sunet', 'wtf', 'aveai', 'plangi', 'aude', 'muzica', 'cuplezi', 'telefon']"
1,"['suntei', 'nite', 'mizerii', 'ordinare', 'mil', 'pt', 'rahat', 'telefon', 'carui', 'pre', 'productie', 'depete', 'cateva', 'sute', 'euro']"
0,"['esti', 'super', 'gabrielcine', 'uitat', 'pana', 'final', 'dea', 'laic']"
0,"['azinoapte', 'paralizie', 'somn']"
0,"['ieram', 'mic', 'intamplat']"
0,"['erasi', 'varul']"
0,"['facut', 'chesti', 'genul']"
1,"['zic', 'slab', 'termen', 'finut', 'comparatie', 'merita', 'unealta', 'tuns', 'pelanga', 'celelalte', 'comentari', 'adaug', 'produs', 'max', 'lei', 'probabil', 'gasesti', 'obor', 'piata', 'jalnic', 'tunde', 'deloc', 'bine', 'lasand', 'oparte', 'rahatul', 'sunet', 'l', 'produce', 'masina', 'mica', 'cica', 'contur', 'jucarie', 'pt', 'bebelusi', 'proasta', 'proasta', 'surioara', 'mare', 'inchei', 'las', 'dreptu', 'replica', 'altora', 'ps', 'achizionati']"
1,"['tarani', 'pretul', 'lei', 'cica', 'altex', 'gasiti', 'lei']"
1,"['cacat', 'macar', 'coase', 'pt', 'suveica', 'resigilata', 'facuta', 'kila']"
1,"['cumparat', 'quickmobile', 'facatura', 'adevarat', 'erau', 'aparate', 'accesorii', 'astia', 'jmecheri', 'umbla', 'porcarii', 'serviceul', 'bataie', 'joc', 'fraieresc', 'banii', 'tai', 'plingi']"
1,"['baterie', 'externa']"
1,"['dracului', 'spala', 'picioare', 'nare', 'caracteristici', 'nare', 'explicatii', 'macar', 'scrie', 'puterea', 'electric', 'tocator', 'prezentare', 'tipic', 'romaneasca', 'cacatul']"
1,"['kernelul', 'ios', 'kb', 'amice', 'vorba', 'antepostatori', 'gb', 'ram', 'merge', 'bine', 'pun', 'decat', 'gb', 'ram', 'apple', 'intelegeti', 'cost', 'sistemul', 'operare', 'marca', 'hardware', 'note', 'castiga', 'android', 'linux', 'minunat', 'transformat', 'intrun', 'rahat', 'plus', 'vrei', 'stii', 'date', 'colecteaza', 'google', 'utilizatori', 'ales', 'proportie', 'folosesc', 'android', 'huawei', 'deloc', 'slabutz', 'gb', 'ram', 'spanac']"
1,"['bgamias', 'pula', 'folia', 'voastr', 'sptmn', 'spart', 'mic', 'atingere', 'smi', 'sugei', 'pula', 'folia', 'voastr']"
1,"['comadati', 'nimica', 'prost', 'site', 'miam', 'comandat', 'duminica', 'j', 'plus', 'mio', 'venit', 'numa', 'husa', 'sticla', 'stele', 'prost', 'stie', 'bun', 'second', 'hang', 'dativa', 'naibi', 'siteul']"
0,"['gust', 'bune', 'tari']"
1,"['slab', 'material', 'repar', 'dracul', 'bici', 'firma', 'du', 'sugi']"
1,"['miati', 'adus', 'husa', 'defecta', 'plm']"
0,"['intestinul', 'subtire', 'oricarui', 'animal', 'pamantului', 'prezente', 'trilioane', 'bacterii', 'ajuta', 'procesul', 'digestie']"
1,"['bune', 'data', 'antena', 'facut', 'emisiune', 'leisi', 'cred', 'sunteti', 'acord']"
1,"['mizerie', 'pretul', 'mic', 'poti', 'vezi', 'fisierele', 'absolut', 'deloc', 'poti', 'selecta', 'fisiere', 'doresti', 'radio', 'frecvente', 'ciudate', 'merge', 'prost', 'gunoi', 'chinezesc', 'cumparati']"
1,"['impresia', 'chinezarie', 'bani', 'demult', 'cca', 'luni', 'model', 'alb', 'partea', 'stecher', 'albastra', 'lumini', 'iesiri', 'cadran', 'dun', 'imagine', 'scrie', 'cati', 'ampeei', 'scoate', 'iesire', 'alb', 'cutat', 'iesiri', 'l', 'folosit', 'incarca', 'otice', 'telefon', 'putin', 'observat', 'samsung', 's', 'j', 'timp', 'suficient', 'l', 'probez', 'zile', 'returnam', 'sigur', 'seamana', 'inselatorie', 'cablu', 'incarcare', 'cred', 'incarcare', 'rapida', 'cca', 'specificatii', 'pricep', 'bine', 'vazut', 'performantele', 'cred', 'luat', 'teapa', 'multumesc', 'emag', 'ramas', 'ncrctorul', 'recomandat', 'service', 'gsm', 'porturi', 'incarcare', 'rapida', 'testata', 'an', 'jumate', 'lumini', 'iesiri', 'priza', 'puterea', 'maxima', 'ieire', 'incarca', 'rapid', 'pret', 'bun', 'lei', 'emag', 'pacalit', 'tura', 'recomand', 'produs', 'pare', 'loterie', 'cate', 'citit', 'recomand', 'incarcatoarele', 'travel', 'charger', 'facaturi', 'clar']"
1,['nesimtitilor']
0,['bravo']
0,"['urmarit', 'niciun', 'film', 'ore', 'interes', 'bine', 'realizat', 'felicitari']"
1,"['putea', 'ias', 'stele', 'minus', 'celsius', 'idioti', 'venit', 'stricata', 'miau', 'parte', 'bani']"
1,"['lasane', 'mizeria', 'western', 'digital']"
1,"['rahat', 'tras', 'cutitul', 'data', 'mia', 'sarit', 'piesele', 'an', 'parti']"
1,"['suntei', 'excroci']"
0,[]
1,"['morii', 'sii', 'sursa', 'suna', 'tia', 'dureaz', 'zile', 'livrarea', 'plm', 'aducei', 'frate', 'luna', 'cacat', 'furnizor']"
0,"['distruge', 'generatie']"
0,"['pacat', 'zona', 'oameni']"
1,"['dobitoc', 'ahaha']"
1,"['hai', 'impuscate', 'frate', 'salveaza', 'omenirea']"
0,['wow']
1,"['idioti', 'stiti', 'lucreaza', 'pc', 'incercati', 'invatati', 'vise', 'doamne', 'idioti', 'experti', 'bv', 'vishi', 'bate', 'capul', 'mintea', 'odihnita', 'goala']"
1,"['cheama', 'cablu', 'optic', 'fibra', 'principiu', 'ceri', 'viata', 'sistem']"
1,"['esti', 'analfabet', 'comentezi']"
